144 2022-06-20
1392 127 46 
1394 127 46 
1396 127 45 
1398 127 46 
1400 127 46 
1403 127 46 
1405 127 46 
1407 127 46 
1410 127 46 
1412 127 46 
1414 127 46 
1417 127 46 
1420 128 46 
1422 128 46 
1425 128 46 
1427 128 46 
1430 128 46 
1433 129 46 
1436 129 46 
1439 129 46 
1441 129 46 
1444 130 46 
1447 130 46 
1450 130 46 
1453 131 46 
1457 131 46 
1460 131 46 
1463 132 46 
1466 132 46 
1470 132 46 
1473 133 46 
1476 133 46 
1480 133 46 
1483 134 46 
1487 134 46 
1490 135 46 
1494 135 46 
1497 135 46 
1501 136 46 
1505 136 46 
1509 137 46 
1512 137 46 
1516 138 46 
1520 138 46 
1524 138 46 
1528 139 46 
1532 139 46 
1536 140 45 
1540 140 45 
1544 141 45 
1548 141 45 
1552 142 45 
1557 142 45 
1561 143 45 
1565 143 45 
1569 144 45 
1574 144 45 
1578 145 45 
1582 145 45 
1586 145 46 
1590 146 46 
1594 146 46 
1598 147 46 
1602 147 46 
1606 148 46 
1609 148 46 
1613 149 46 
1616 149 46 
1619 150 46 
1623 150 46 
1626 151 46 
1629 151 46 
1632 152 46 
1635 152 47 
1638 153 47 
1641 153 47 
1643 153 47 
1646 154 47 
1648 154 47 
1651 155 47 
1653 155 47 
1656 156 47 
1658 156 47 
1660 157 47 
1662 157 47 
1664 158 48 
1666 158 48 
1668 159 48 
1669 159 48 
1671 160 48 
1673 160 48 
1674 161 48 
1676 161 48 
1677 162 48 
1678 162 48 
1680 163 48 
1681 163 49 
1682 164 49 
1683 164 49 
1684 165 49 
1685 165 49 
1686 166 49 
1686 166 49 
1687 167 49 
1688 167 49 
1688 168 49 
1689 168 49 
1689 169 49 
1690 169 49 
1691 170 49 
1691 170 49 
1692 171 49 
1693 172 49 
1693 172 49 
1694 173 49 
1695 173 49 
1696 174 49 
1697 175 49 
1698 175 49 
1700 176 48 
1701 176 49 
1702 177 49 
1704 178 49 
1705 179 49 
1707 180 49 
1708 181 49 
1710 182 49 
1712 183 49 
1713 185 49 
1715 186 49 
1717 188 49 
1719 190 49 
1721 191 49 
1723 193 49 
1725 195 50 
1727 197 50 
1729 200 50 
1731 202 50 
1733 204 50 
1736 207 50 
1738 209 50 
1740 212 50 
1743 215 50 
1745 217 50 
1748 220 50 
1750 223 50 
1753 226 50 
1756 230 50 
1758 233 50 
1761 236 50 
1764 240 50 
1767 243 50 
1770 247 50 
1770 252 44 
1773 252 44 
1776 252 44 
1779 252 44 
1782 252 44 
1786 252 44 
1789 252 44 
1796 243 51 
1800 237 51 
1804 232 51 
1807 226 51 
1811 221 50 
1815 216 50 
1819 212 50 
1822 207 50 
1826 203 50 
1830 199 50 
1834 195 50 
1838 191 49 
1842 187 49 
1846 183 49 
1850 180 49 
1854 176 49 
1859 173 49 
1863 170 49 
1867 167 49 
1871 164 48 
1876 161 48 
1880 159 48 
1885 156 48 
1889 153 48 
1893 151 48 
1898 149 48 
1902 147 47 
1907 145 47 
1912 143 47 
1916 141 47 
1921 140 47 
1926 138 47 
1930 137 47 
1935 135 46 
1940 134 46 
1945 133 46 
1950 132 46 
1954 131 46 
1959 130 46 
1964 130 45 
1969 129 45 
1974 129 45 
1979 129 45 
1984 128 44 
1989 128 44 
1994 128 44 
1999 129 43 
2005 129 44 
2010 129 44 
2016 129 44 
2021 129 44 
2027 129 45 
2032 130 45 
2038 131 45 
2043 131 45 
2048 132 46 
2053 133 46 
2058 134 46 
2063 135 46 
2068 136 46 
2072 138 47 
2077 139 47 
2081 141 47 
2086 142 47 
2090 144 47 
2094 146 48 
2098 148 48 
2102 150 48 
2106 152 48 
2110 154 48 
2114 156 48 
2117 158 49 
2121 161 49 
2124 163 49 
2128 166 49 
2131 169 49 
2134 172 49 
2137 175 49 
2140 178 50 
2143 181 50 
2146 184 50 
2149 187 50 
2152 191 50 
2154 194 50 
2157 198 50 
