144 2022-06-27
3399 -589 44 
3393 -590 44 
3387 -590 44 
3380 -590 43 
3374 -590 43 
3367 -589 42 
3362 -590 43 
3356 -590 43 
3349 -590 44 
3343 -589 44 
3337 -589 44 
3331 -588 44 
3325 -588 44 
3318 -587 45 
3312 -586 45 
3306 -585 45 
3299 -584 45 
3293 -583 45 
3287 -582 45 
3280 -580 45 
3274 -579 46 
3267 -577 46 
3261 -576 46 
3254 -574 46 
3247 -572 46 
3241 -570 46 
3234 -568 46 
3228 -566 46 
3221 -564 46 
3214 -561 46 
3208 -559 46 
3201 -557 46 
3194 -554 47 
3187 -551 47 
3181 -548 47 
3171 -546 42 
3165 -546 42 
3158 -546 42 
3152 -546 42 
3146 -546 42 
3140 -546 42 
3133 -546 42 
3127 -546 42 
3121 -546 42 
3116 -546 42 
3110 -546 42 
3104 -546 42 
3098 -546 42 
3093 -546 42 
3087 -546 42 
3082 -546 42 
3076 -546 42 
3071 -546 42 
3065 -546 42 
3060 -546 43 
3054 -546 43 
3049 -546 43 
3044 -546 43 
3038 -546 43 
3033 -546 43 
3028 -546 43 
3023 -546 43 
3018 -546 43 
3016 -556 50 
3011 -561 50 
3006 -567 50 
3000 -572 50 
2995 -578 50 
2989 -583 49 
2984 -588 49 
2979 -593 49 
2973 -597 49 
2968 -602 49 
2962 -607 49 
2957 -611 49 
2951 -615 49 
2945 -619 49 
2940 -623 48 
2934 -627 48 
2928 -631 48 
2927 -638 55 
2927 -641 55 
2927 -644 54 
2927 -646 54 
2927 -647 54 
2926 -649 53 
2926 -650 53 
2926 -651 53 
2926 -651 52 
2926 -652 52 
2926 -652 52 
2925 -652 51 
2925 -652 51 
2925 -652 50 
2925 -652 50 
2925 -652 51 
2925 -652 51 
2925 -652 51 
2925 -652 51 
2925 -651 51 
2925 -651 51 
2926 -650 52 
2926 -650 52 
2926 -650 52 
2926 -649 52 
2926 -648 52 
2926 -648 52 
2926 -647 52 
2926 -647 52 
2926 -646 52 
2926 -645 52 
2926 -645 52 
2926 -644 52 
2926 -643 52 
2926 -643 52 
2926 -642 52 
2926 -641 52 
2926 -641 52 
2926 -640 52 
2926 -639 52 
2926 -639 52 
2926 -638 52 
2926 -637 52 
2926 -636 51 
2925 -635 51 
2926 -634 51 
2926 -634 51 
2926 -633 51 
2926 -632 51 
2926 -631 50 
2927 -631 50 
2927 -630 50 
2927 -629 50 
2928 -628 50 
2928 -627 50 
2929 -626 50 
2929 -625 50 
2930 -624 50 
2930 -623 50 
2931 -621 50 
2932 -620 50 
2933 -618 51 
2934 -616 51 
2935 -615 51 
2936 -613 51 
2937 -611 51 
2938 -609 51 
2939 -606 51 
2941 -604 51 
2942 -602 51 
2943 -599 51 
2945 -597 51 
2946 -594 51 
2948 -591 51 
2950 -589 51 
2951 -586 51 
2953 -583 51 
2955 -580 51 
2957 -576 51 
2958 -573 51 
2960 -570 51 
2962 -566 51 
2964 -563 51 
2966 -559 51 
2969 -556 51 
2971 -552 51 
2970 -547 45 
2972 -547 45 
2975 -547 45 
2978 -547 44 
2981 -547 44 
2984 -547 44 
2987 -547 44 
2990 -547 44 
2993 -547 44 
2997 -547 44 
3000 -547 44 
3004 -547 44 
3007 -547 44 
3011 -547 44 
3015 -547 44 
3019 -547 44 
3023 -547 44 
3027 -547 43 
3031 -546 43 
3035 -546 43 
3039 -546 43 
3043 -546 43 
3047 -546 43 
3052 -546 43 
3056 -546 43 
3060 -547 43 
3064 -547 44 
3068 -547 44 
3071 -547 44 
3074 -547 44 
3077 -547 45 
3080 -547 45 
3082 -548 46 
3083 -548 46 
3084 -548 47 
3085 -548 47 
3086 -549 48 
3086 -549 49 
3085 -549 48 
3084 -548 47 
3083 -548 47 
3082 -548 46 
3080 -548 46 
3079 -548 46 
3077 -548 45 
3075 -547 45 
3072 -547 45 
3070 -547 45 
3067 -547 45 
3065 -547 45 
3062 -547 45 
3059 -547 44 
3056 -547 44 
3053 -547 44 
3049 -547 44 
3046 -547 44 
3042 -547 44 
3039 -547 44 
3035 -547 44 
3032 -547 44 
3028 -547 44 
3024 -547 44 
3020 -547 44 
3016 -547 44 
3012 -547 43 
3008 -547 43 
3004 -546 43 
3000 -546 43 
2995 -546 43 
2991 -546 43 
2987 -546 43 
2983 -546 43 
2978 -546 43 
2974 -546 43 
2973 -556 50 
2968 -562 50 
2964 -567 50 
2959 -573 50 
2955 -578 50 
2950 -583 50 
2945 -588 50 
2941 -593 50 
2936 -598 50 
2931 -602 49 
2926 -607 49 
2928 -615 56 
2927 -618 55 
2927 -621 55 
2927 -624 54 
2927 -626 54 
2927 -627 54 
2926 -629 53 
2926 -630 53 
2926 -631 53 
2926 -632 52 
2926 -632 52 
2926 -632 52 
2925 -633 51 
2925 -632 51 
2925 -632 50 
2925 -632 50 
2925 -632 51 
2925 -632 51 
2925 -632 51 
2925 -632 51 
2925 -632 51 
2926 -631 51 
2926 -631 52 
2926 -630 52 
2926 -630 52 
2926 -629 52 
2926 -629 52 
2926 -628 52 
2926 -628 52 
2926 -627 52 
2926 -626 52 
2926 -626 52 
2926 -625 52 
2926 -624 52 
2926 -624 52 
2926 -623 52 
2926 -622 52 
2926 -622 52 
2926 -621 52 
2926 -620 52 
2926 -620 52 
2926 -619 52 
2926 -618 52 
2926 -617 52 
2926 -617 52 
2926 -616 52 
2926 -615 52 
2926 -615 52 
2926 -614 52 
2926 -613 52 
2926 -612 52 
2926 -611 51 
2925 -610 51 
2926 -610 51 
2926 -609 51 
2926 -608 51 
2926 -607 51 
2927 -606 51 
2927 -604 51 
2928 -603 51 
2928 -602 51 
2929 -600 51 
2930 -599 51 
2930 -597 51 
2931 -595 51 
2932 -593 51 
2933 -591 51 
2934 -589 51 
2935 -587 51 
2936 -585 51 
2937 -582 51 
2939 -580 51 
2940 -577 51 
2941 -575 51 
2943 -572 51 
2944 -569 51 
2946 -566 51 
2947 -563 51 
2949 -560 51 
2950 -557 51 
2952 -554 51 
2954 -550 51 
2956 -547 51 
2958 -543 51 
2952 -541 55 
2952 -538 55 
2952 -534 55 
2952 -530 55 
2952 -526 55 
2952 -522 55 
2952 -518 55 
2952 -514 55 
2952 -510 55 
2952 -505 55 
2952 -501 55 
2952 -496 55 
2952 -492 55 
2952 -487 55 
2952 -482 55 
2952 -477 55 
2952 -473 55 
2952 -468 56 
2952 -462 55 
2953 -457 55 
2953 -452 55 
2953 -446 55 
2953 -441 55 
2954 -435 55 
2954 -430 54 
2955 -424 54 
2955 -418 54 
2956 -412 54 
2957 -406 54 
2957 -400 54 
2958 -394 54 
2959 -388 54 
2960 -382 54 
2961 -376 54 
2962 -369 54 
2963 -363 54 
2964 -356 54 
2966 -350 54 
2967 -343 54 
2968 -337 54 
2970 -330 54 
2971 -323 54 
2973 -316 54 
2974 -309 54 
2976 -302 54 
2977 -295 54 
2979 -288 54 
2981 -280 54 
2983 -273 54 
2985 -266 54 
2987 -258 54 
2984 -247 45 
2986 -247 45 
2988 -248 46 
2990 -248 46 
2991 -248 47 
2992 -248 47 
2993 -249 48 
2993 -249 49 
2992 -249 48 
2991 -248 47 
2990 -248 47 
2989 -248 46 
2987 -248 46 
2986 -248 46 
2984 -247 45 
2982 -247 45 
2979 -247 45 
2981 -257 52 
2978 -262 52 
2976 -268 52 
2973 -273 52 
2971 -279 52 
2969 -284 52 
2967 -289 52 
2965 -294 52 
2963 -299 52 
2961 -304 52 
2959 -308 52 
2957 -313 52 
2956 -317 52 
2954 -321 52 
2953 -325 52 
2951 -329 52 
2950 -333 52 
2949 -337 52 
2947 -340 52 
2946 -344 52 
2945 -347 52 
2944 -350 52 
2943 -353 52 
2942 -356 52 
2941 -359 52 
2940 -362 52 
2939 -364 52 
2938 -367 52 
2937 -369 52 
2937 -372 52 
2936 -374 52 
2935 -376 52 
2935 -378 52 
2934 -380 52 
2934 -382 52 
2934 -383 52 
2934 -385 52 
2933 -386 52 
2933 -387 51 
2933 -388 51 
2932 -389 51 
2932 -390 51 
2932 -391 51 
2932 -392 51 
2931 -392 50 
2931 -393 50 
2931 -393 50 
2930 -393 50 
2930 -393 49 
2929 -393 49 
2929 -393 48 
2929 -393 49 
2929 -393 50 
2929 -393 50 
2929 -392 50 
2929 -392 50 
2929 -391 51 
2929 -391 51 
2929 -390 51 
2929 -390 52 
2929 -389 52 
2929 -387 52 
2929 -386 52 
2930 -385 51 
2930 -383 51 
2930 -382 51 
2931 -380 51 
2931 -378 51 
2932 -377 51 
2932 -375 51 
2933 -373 51 
2934 -371 51 
2934 -369 51 
2935 -366 51 
2936 -364 51 
2937 -361 51 
2938 -359 51 
2939 -356 51 
2940 -354 51 
2942 -351 51 
2943 -348 51 
2944 -345 51 
2946 -342 51 
2947 -339 51 
2949 -335 51 
2950 -332 51 
2952 -329 51 
2953 -325 51 
2955 -321 51 
2957 -318 51 
2958 -314 51 
2960 -310 51 
2962 -306 51 
2964 -302 51 
2966 -298 51 
2968 -294 51 
2970 -289 51 
2973 -285 51 
2975 -281 51 
2977 -276 51 
2979 -271 51 
2982 -267 51 
2984 -262 51 
2987 -257 51 
2989 -252 51 
2992 -258 52 
2995 -264 52 
2997 -270 52 
3000 -275 52 
3003 -280 51 
3006 -285 51 
3008 -290 51 
3011 -295 51 
3014 -300 51 
3017 -305 51 
3020 -309 51 
3023 -314 51 
3027 -318 50 
3030 -322 50 
3033 -326 50 
3036 -330 50 
3039 -334 50 
3043 -337 50 
3046 -341 50 
3050 -344 49 
3053 -348 49 
3057 -351 49 
3060 -354 49 
3064 -357 49 
3067 -359 49 
3071 -362 49 
3074 -365 49 
3078 -367 49 
3081 -370 49 
3085 -372 48 
3088 -374 48 
3091 -376 48 
3095 -378 48 
3098 -380 48 
3101 -381 48 
3104 -383 48 
3108 -384 48 
3111 -386 48 
3114 -387 47 
3117 -388 47 
3121 -389 47 
3124 -390 47 
3127 -391 47 
3130 -391 47 
3133 -392 47 
3136 -392 46 
3139 -393 46 
3142 -393 46 
3145 -393 45 
3148 -393 45 
3151 -392 44 
3155 -392 45 
3158 -392 45 
3162 -392 46 
3166 -392 46 
3169 -392 46 
3173 -391 46 
3177 -390 46 
3180 -390 46 
3184 -389 47 
3188 -388 47 
3192 -387 47 
3196 -386 47 
3200 -384 47 
3204 -383 47 
3208 -381 47 
3212 -380 47 
3216 -378 47 
3220 -376 47 
3224 -375 48 
3228 -373 48 
3232 -371 48 
3237 -368 48 
3241 -366 48 
3245 -364 48 
3250 -362 48 
3254 -359 48 
3258 -356 48 
3263 -354 48 
3267 -351 48 
3272 -348 48 
3277 -345 48 
3281 -342 48 
3286 -339 48 
3290 -336 48 
3295 -332 49 
3300 -329 49 
3305 -325 49 
3310 -322 49 
3314 -318 49 
3319 -314 49 
3324 -310 49 
3329 -307 49 
3334 -303 49 
3339 -298 49 
3344 -294 49 
3349 -290 49 
3354 -286 49 
3359 -281 49 
3365 -277 49 
3370 -272 49 
3375 -267 49 
3380 -263 49 
3385 -258 49 
3391 -253 49 
3393 -246 43 
3398 -246 43 
3403 -246 43 
3409 -246 43 
3414 -246 43 
3423 -256 50 
3428 -261 50 
3433 -267 50 
3438 -272 50 
3444 -278 50 
3449 -283 49 
3454 -288 49 
3460 -293 49 
3465 -297 49 
3470 -302 49 
3476 -307 49 
3481 -311 49 
3487 -315 49 
3492 -319 49 
3498 -323 48 
3503 -327 48 
3509 -331 48 
3515 -335 48 
3520 -338 48 
3526 -342 48 
3532 -345 48 
3538 -348 48 
3541 -346 42 
3547 -346 43 
3553 -346 44 
3559 -346 44 
3565 -346 44 
3571 -345 44 
3577 -345 45 
3583 -344 45 
3590 -343 45 
3596 -343 45 
3602 -342 45 
3608 -341 45 
3614 -339 45 
3621 -338 45 
3627 -337 46 
3633 -335 46 
3639 -334 46 
3645 -332 46 
3651 -331 46 
3657 -329 46 
3663 -327 46 
3669 -325 47 
3675 -323 47 
3681 -320 47 
3687 -318 47 
3692 -316 47 
3698 -313 47 
3704 -311 47 
3709 -308 47 
3715 -305 47 
3721 -302 48 
3726 -300 48 
3731 -297 48 
3737 -293 48 
3742 -290 48 
3747 -287 48 
3752 -284 48 
3757 -280 48 
3762 -277 49 
3767 -273 49 
3772 -269 49 
3777 -265 49 
3782 -261 49 
3787 -257 49 
3792 -253 49 
3794 -246 43 
3799 -246 43 
3804 -246 43 
3809 -246 43 
3814 -246 43 
3819 -246 43 
3824 -246 43 
3829 -246 43 
3835 -246 43 
3840 -246 43 
3848 -256 50 
3853 -261 50 
3858 -267 50 
3863 -272 50 
3868 -278 50 
3873 -283 50 
3878 -288 49 
3884 -293 49 
3889 -297 49 
3894 -302 49 
3899 -307 49 
3905 -311 49 
3910 -315 49 
3915 -319 49 
3921 -324 49 
3926 -327 48 
3931 -331 48 
3937 -335 48 
3942 -338 48 
3948 -342 48 
3953 -345 48 
3959 -348 48 
3965 -351 48 
3970 -354 48 
3976 -357 47 
3982 -360 47 
3987 -362 47 
3993 -365 47 
3999 -367 47 
4005 -369 47 
4010 -371 47 
4016 -373 47 
4022 -375 46 
4028 -377 46 
4034 -379 46 
4040 -380 46 
4046 -382 46 
4052 -383 46 
4058 -384 45 
4064 -385 45 
4070 -386 45 
4076 -387 45 
4082 -388 45 
4088 -389 45 
4094 -389 44 
4100 -389 44 
4107 -390 44 
4112 -396 42 
4118 -396 42 
4124 -396 42 
4130 -396 42 
4136 -396 42 
4142 -396 42 
4148 -396 42 
4153 -396 43 
4158 -396 43 
4163 -396 43 
4167 -396 43 
4172 -397 43 
4175 -397 44 
4179 -397 44 
4182 -397 45 
4184 -397 45 
4186 -397 45 
4188 -398 46 
4189 -398 46 
4190 -398 47 
4191 -399 48 
4192 -399 49 
4191 -399 48 
4190 -398 47 
4189 -398 47 
4187 -398 46 
4186 -398 46 
4184 -398 46 
4182 -398 46 
4180 -397 45 
4178 -397 45 
4176 -397 45 
4173 -397 45 
4170 -397 45 
4168 -397 45 
4165 -397 44 
4162 -397 44 
4158 -397 44 
4155 -397 44 
4152 -397 44 
4148 -397 44 
4145 -397 44 
4141 -397 44 
4137 -397 44 
4134 -397 44 
4130 -397 44 
4126 -397 44 
4122 -397 44 
4118 -397 44 
4114 -397 43 
4110 -397 43 
4106 -397 44 
4102 -397 45 
4098 -397 45 
4094 -396 45 
4090 -396 45 
4085 -395 46 
4081 -395 46 
4077 -394 46 
4072 -393 46 
4068 -392 46 
4064 -391 46 
4059 -390 46 
4055 -389 47 
4050 -387 47 
4045 -386 47 
4041 -384 47 
4036 -383 47 
4031 -381 47 
4027 -379 47 
4022 -377 47 
4017 -375 47 
4012 -373 47 
4007 -371 47 
4002 -369 47 
3997 -366 47 
3992 -364 48 
3987 -361 48 
3982 -358 48 
3977 -356 48 
3972 -353 48 
3967 -350 48 
3962 -347 48 
3957 -343 48 
3951 -340 48 
3946 -337 48 
3941 -334 48 
3935 -330 48 
3930 -326 48 
3925 -323 48 
3919 -319 48 
3914 -315 48 
3908 -311 48 
3903 -307 48 
3897 -303 49 
3892 -299 49 
3886 -295 49 
3881 -290 49 
3875 -286 49 
3870 -281 49 
3865 -277 49 
3860 -272 49 
3855 -268 49 
3850 -263 49 
3845 -258 50 
3840 -253 50 
3832 -246 43 
3828 -246 43 
3825 -247 44 
3822 -247 44 
3820 -247 45 
3818 -247 45 
3816 -248 46 
3815 -248 46 
3815 -248 47 
3815 -248 47 
3815 -249 48 
3815 -249 48 
3815 -249 48 
3815 -248 47 
3816 -248 47 
3817 -248 46 
3818 -248 46 
3820 -248 46 
3822 -248 45 
3824 -247 45 
3826 -247 45 
3828 -247 45 
3834 -257 52 
3837 -262 52 
3839 -268 52 
3842 -273 52 
3844 -279 51 
3847 -284 51 
3850 -289 51 
3853 -294 51 
3855 -298 51 
3858 -303 51 
3861 -308 51 
3864 -312 51 
3867 -316 50 
3870 -320 50 
3873 -324 50 
3876 -328 50 
3880 -332 50 
3883 -336 50 
3886 -339 50 
3889 -343 50 
3893 -346 49 
3896 -349 49 
3900 -352 49 
3903 -355 49 
3907 -358 49 
3910 -360 49 
3914 -363 49 
3917 -365 48 
3921 -368 48 
3925 -370 48 
3929 -372 48 
3932 -374 48 
3936 -376 48 
3940 -378 48 
3944 -379 47 
3948 -381 47 
3952 -382 47 
3956 -384 47 
3960 -385 47 
3964 -386 47 
3968 -387 46 
3972 -388 46 
3977 -389 46 
3981 -389 46 
3985 -390 46 
3989 -390 45 
3994 -390 45 
3998 -390 45 
4002 -391 44 
4007 -390 44 
4011 -390 43 
4016 -390 44 
4021 -390 44 
4025 -390 45 
4030 -390 45 
4035 -389 45 
4040 -389 45 
4045 -388 45 
4050 -387 46 
4055 -387 46 
4060 -386 46 
4064 -385 46 
4069 -384 46 
4074 -382 47 
4078 -381 47 
4083 -380 47 
4087 -378 47 
4091 -376 47 
4095 -375 47 
4101 -376 53 
4101 -374 53 
4101 -372 53 
4101 -370 53 
4101 -367 54 
4101 -365 54 
4102 -363 54 
4102 -360 54 
4101 -358 54 
4101 -355 54 
4101 -352 54 
4101 -349 54 
4101 -346 54 
4101 -343 54 
4101 -340 54 
4101 -337 54 
4101 -333 54 
4101 -330 54 
4100 -326 54 
4100 -323 54 
4100 -319 54 
4100 -315 54 
4100 -311 54 
4099 -307 54 
4099 -303 54 
4099 -299 54 
4098 -295 54 
4098 -291 54 
4098 -286 54 
4098 -282 54 
4097 -278 54 
4097 -273 54 
4097 -268 54 
4097 -264 54 
4096 -259 55 
4096 -254 55 
4093 -249 48 
4092 -249 48 
4092 -249 48 
4096 -258 55 
4095 -264 55 
4095 -270 55 
4095 -275 55 
4095 -280 55 
4094 -286 55 
4094 -291 55 
4094 -296 55 
4094 -301 56 
4094 -305 55 
4094 -310 55 
4094 -314 55 
4094 -318 54 
4094 -322 54 
4095 -326 54 
4095 -330 54 
4095 -334 53 
4096 -337 53 
4096 -341 53 
4097 -344 53 
4097 -347 52 
4098 -350 52 
4099 -353 52 
4100 -356 52 
4102 -360 54 
4102 -363 54 
4102 -366 54 
4102 -368 54 
4101 -370 53 
4101 -373 53 
4101 -375 53 
4101 -377 53 
4101 -379 53 
4101 -380 53 
4101 -382 53 
4101 -384 53 
4101 -385 52 
4101 -386 52 
4101 -388 52 
4101 -389 52 
4101 -390 52 
4101 -391 52 
4100 -391 51 
4100 -392 51 
4100 -392 50 
4101 -392 50 
4101 -393 50 
4101 -393 49 
4101 -393 49 
4102 -392 48 
4102 -392 47 
4103 -392 48 
4104 -392 48 
4105 -392 49 
4105 -392 49 
4106 -391 49 
4107 -391 49 
4108 -390 49 
4108 -398 46 
4109 -398 46 
4111 -398 46 
4112 -398 46 
4114 -397 45 
4116 -397 45 
4118 -397 45 
4121 -397 45 
4123 -397 45 
4126 -397 45 
4129 -397 44 
4132 -397 44 
4135 -397 44 
4138 -397 44 
4141 -397 45 
4143 -397 45 
4145 -398 45 
4147 -398 46 
4148 -398 46 
4149 -398 47 
4150 -399 48 
4150 -399 49 
4149 -399 48 
4149 -398 47 
4147 -398 47 
4146 -398 46 
4145 -398 46 
4143 -398 46 
4141 -398 46 
4139 -397 45 
4137 -397 45 
4134 -397 45 
4132 -397 45 
4129 -397 45 
4126 -397 45 
4123 -397 44 
4120 -397 44 
4117 -397 44 
4114 -397 44 
4111 -397 44 
4111 -406 51 
4107 -412 51 
4104 -417 51 
4100 -423 51 
4096 -428 51 
4093 -433 51 
4089 -438 51 
4085 -443 50 
4081 -448 50 
4078 -453 50 
4074 -457 50 
4070 -462 50 
4066 -466 50 
4062 -470 50 
4058 -474 50 
4054 -478 49 
4050 -482 49 
4045 -485 49 
4041 -489 49 
4037 -492 49 
4033 -496 49 
4028 -499 49 
4024 -502 49 
4020 -505 48 
4015 -507 48 
4011 -510 48 
4006 -513 48 
4002 -515 48 
3997 -518 48 
3992 -520 48 
3988 -522 48 
3983 -524 47 
3978 -526 47 
3974 -527 47 
3969 -529 47 
3964 -531 47 
3959 -532 47 
3954 -533 46 
3949 -535 46 
3944 -536 46 
3939 -537 46 
3934 -537 46 
3929 -538 46 
3924 -539 45 
3919 -539 45 
3914 -540 45 
3909 -540 45 
3903 -540 44 
3898 -540 44 
3893 -540 44 
3887 -540 43 
3882 -540 44 
3877 -540 44 
3872 -540 44 
3867 -540 44 
3861 -539 45 
3856 -539 45 
3851 -538 45 
3845 -537 45 
3840 -536 45 
3834 -535 45 
3829 -534 46 
3823 -533 46 
3818 -532 46 
3812 -531 46 
3806 -529 46 
3801 -528 46 
3795 -526 46 
3789 -524 46 
3784 -522 46 
3778 -520 46 
3772 -518 47 
3766 -516 47 
3760 -514 47 
3755 -512 47 
3749 -509 47 
3743 -507 47 
3737 -504 47 
3731 -501 47 
3725 -499 47 
3719 -496 47 
3713 -493 47 
3707 -490 47 
3700 -487 47 
3694 -483 47 
3688 -480 48 
3682 -477 48 
3676 -473 48 
3670 -470 48 
3663 -466 48 
3657 -462 48 
3651 -458 48 
3644 -454 48 
3638 -450 48 
3632 -457 49 
3626 -463 49 
3620 -468 49 
3613 -474 49 
3607 -479 49 
3600 -484 49 
3594 -489 49 
3587 -494 49 
3581 -499 48 
3574 -503 48 
3568 -508 48 
3561 -512 48 
3554 -517 48 
3548 -521 48 
3541 -525 48 
3534 -529 48 
3528 -532 48 
3521 -536 48 
3514 -540 47 
3507 -543 47 
3501 -546 47 
3494 -549 47 
3487 -553 47 
3480 -555 47 
3473 -558 47 
3466 -561 47 
3459 -564 47 
3452 -566 46 
3445 -568 46 
3438 -571 46 
3431 -573 46 
3424 -575 46 
3417 -577 46 
3411 -578 46 
3404 -580 46 
3397 -582 46 
3391 -583 46 
3385 -585 45 
3378 -586 45 
3372 -587 45 
3366 -588 45 
3360 -589 45 
3354 -590 45 
3348 -590 45 
3343 -591 45 
3337 -591 45 
3332 -592 44 
3326 -592 44 
3321 -592 44 
3316 -592 44 
3310 -591 43 
3306 -592 44 
3301 -592 44 
3297 -592 45 
3292 -591 45 
3288 -591 45 
3283 -591 46 
3279 -590 46 
3275 -589 46 
3271 -588 46 
3267 -588 46 
3263 -587 47 
3259 -585 47 
3255 -584 47 
3252 -583 47 
3248 -581 47 
3245 -580 48 
3241 -578 48 
3238 -577 48 
3235 -575 48 
3232 -573 48 
3229 -571 49 
3226 -569 49 
3223 -567 49 
3220 -564 49 
3217 -562 49 
3215 -560 49 
3212 -557 49 
3209 -554 50 
3207 -552 50 
3202 -547 45 
3200 -547 45 
3198 -547 45 
3196 -547 45 
3194 -547 45 
3192 -548 45 
3191 -548 46 
3189 -548 46 
3188 -548 46 
3186 -548 46 
3185 -548 46 
3184 -548 46 
3183 -548 46 
3182 -548 46 
3181 -548 46 
3180 -548 47 
3179 -548 47 
3178 -548 47 
3178 -548 47 
3177 -548 47 
3176 -548 47 
3176 -548 47 
3175 -548 47 
3175 -548 47 
3174 -548 47 
3174 -548 47 
3177 -558 55 
3176 -564 55 
3176 -569 55 
3175 -575 54 
3175 -580 54 
3174 -585 54 
3174 -590 54 
3173 -595 54 
3173 -600 54 
3172 -605 54 
3172 -609 54 
3172 -614 54 
3171 -618 54 
3171 -622 54 
3170 -626 54 
3170 -630 54 
3169 -634 54 
3169 -638 54 
3169 -641 54 
3169 -645 54 
3169 -648 54 
3169 -652 54 
3169 -655 54 
3169 -657 54 
3169 -660 53 
3169 -663 53 
3169 -665 53 
3169 -667 52 
3169 -670 52 
3170 -672 52 
3170 -674 52 
3171 -676 51 
3171 -678 51 
3172 -679 51 
3172 -681 51 
3173 -683 51 
3174 -684 50 
3175 -685 50 
3176 -686 50 
3177 -687 50 
3178 -688 49 
3179 -689 49 
3180 -690 49 
3181 -691 49 
3182 -691 48 
3183 -691 48 
3185 -692 48 
3186 -692 48 
3187 -692 48 
3188 -692 47 
3189 -692 47 
3190 -692 48 
3191 -692 48 
3192 -692 48 
3193 -692 49 
3194 -691 49 
3195 -691 49 
3195 -690 50 
3196 -690 50 
3197 -689 50 
3197 -688 51 
3198 -687 51 
3198 -686 51 
3198 -685 52 
3199 -684 52 
3199 -682 53 
3199 -681 53 
3199 -679 52 
3199 -677 52 
3198 -675 52 
3198 -673 52 
3198 -671 52 
3197 -669 52 
3197 -667 52 
3196 -664 52 
3196 -662 52 
3196 -659 52 
3195 -657 52 
3195 -654 53 
3195 -651 53 
3194 -649 53 
3194 -646 53 
3194 -643 53 
3193 -639 53 
3193 -636 53 
3193 -633 53 
3192 -629 53 
3192 -626 53 
3192 -622 53 
3191 -619 53 
3191 -615 54 
3191 -611 54 
3190 -607 54 
3190 -603 54 
3190 -599 54 
3189 -595 54 
3189 -591 54 
3189 -586 54 
3188 -582 54 
3188 -577 54 
3188 -573 54 
3187 -568 54 
3186 -563 54 
3186 -558 54 
3185 -553 54 
3184 -559 54 
3183 -565 54 
3182 -570 54 
3181 -576 53 
3180 -581 53 
3179 -586 53 
3178 -591 53 
3177 -596 53 
3176 -601 53 
3175 -606 53 
3174 -610 53 
3173 -615 53 
3172 -619 53 
3171 -623 53 
3170 -627 53 
3169 -631 53 
3168 -635 53 
3167 -639 53 
3167 -642 53 
3166 -646 53 
3166 -649 53 
3165 -652 53 
3165 -656 53 
3164 -658 53 
3164 -661 53 
3163 -664 52 
3163 -667 52 
3162 -669 52 
3162 -671 52 
3161 -674 52 
3161 -676 52 
3160 -678 52 
3160 -680 52 
3159 -681 52 
3159 -683 51 
3158 -685 51 
3158 -686 51 
3157 -687 51 
3157 -689 51 
3156 -690 51 
3156 -691 51 
3155 -692 50 
3155 -692 50 
3154 -693 50 
3154 -694 50 
3153 -694 50 
3153 -694 50 
3152 -694 49 
3152 -694 49 
3151 -694 48 
3150 -694 47 
3149 -694 48 
3149 -694 48 
3148 -694 49 
3147 -693 49 
3147 -693 49 
3146 -692 49 
3145 -692 49 
3144 -691 49 
3143 -690 49 
3142 -689 49 
3140 -688 49 
3139 -687 49 
3138 -685 49 
3137 -684 50 
3135 -683 50 
3134 -681 50 
3132 -679 50 
3131 -678 50 
3129 -676 50 
3127 -674 50 
3125 -672 50 
3124 -670 50 
3122 -667 50 
3120 -665 50 
3118 -663 50 
3116 -660 50 
3114 -657 50 
3112 -655 50 
3110 -652 50 
3107 -649 50 
3105 -646 50 
3103 -643 50 
3100 -640 50 
3098 -636 50 
3096 -633 50 
3093 -630 50 
3090 -626 50 
3088 -623 50 
3085 -619 50 
3082 -615 50 
3080 -611 50 
3077 -607 50 
3074 -603 50 
3071 -599 50 
3068 -595 51 
3065 -591 51 
3062 -586 51 
3059 -582 51 
3056 -577 51 
3053 -573 51 
3050 -568 51 
3047 -563 51 
3043 -558 51 
3040 -553 51 
3033 -547 44 
3033 -556 51 
3030 -562 51 
3026 -567 51 
3022 -573 51 
3019 -578 51 
3015 -583 51 
3011 -588 50 
3007 -593 50 
3004 -598 50 
3000 -603 50 
2996 -607 50 
2992 -612 50 
2988 -616 50 
2984 -620 50 
2980 -624 50 
2975 -628 49 
2971 -632 49 
2967 -635 49 
2963 -639 49 
2959 -642 49 
2954 -646 49 
2950 -649 49 
2945 -652 49 
2941 -655 48 
2937 -657 48 
2932 -660 48 
2927 -663 48 
2927 -668 54 
2927 -670 54 
2927 -672 53 
2926 -673 53 
2926 -674 53 
2926 -675 52 
2926 -675 52 
2926 -676 52 
2925 -676 51 
2933 -679 47 
2942 -684 47 
2952 -689 47 
2961 -694 47 
2970 -698 47 
2979 -703 47 
2988 -707 47 
2997 -712 47 
3006 -716 47 
3014 -720 47 
3023 -724 47 
3031 -727 47 
3039 -731 47 
3047 -734 47 
3055 -738 47 
3063 -741 47 
3071 -744 47 
3078 -747 46 
3086 -750 46 
3093 -753 46 
3100 -756 46 
3107 -758 46 
3115 -761 46 
3121 -763 46 
3128 -765 46 
3135 -767 46 
3142 -769 46 
3148 -771 46 
3155 -773 46 
3161 -775 46 
3167 -776 46 
